user_id,signup_date,country,persona,acquisition_channel
U00673,2024-02-13,India,student,paid_ads
U00674,2024-01-29,USA,student,paid_ads
U00675,2024-01-13,USA,team,referral
U00676,2024-01-12,USA,student,organic
U00677,2024-01-31,India,team,email
U00678,2024-02-15,UK,hobbyist,organic
U00679,2024-01-02,USA,student,paid_ads
U00680,2024-02-20,USA,professional,paid_ads
U00681,2024-02-19,USA,team,referral
U00682,2024-02-04,USA,student,paid_ads
U00683,2024-01-23,USA,student,email
U00684,2024-01-17,USA,hobbyist,paid_ads
U00685,2024-01-26,India,team,paid_ads
U00686,2024-01-08,India,team,organic
U00687,2024-01-29,USA,hobbyist,email
U00688,2024-01-26,UK,student,paid_ads
U00689,2024-01-10,USA,student,organic
U00690,2024-01-26,India,student,organic
U00691,2024-02-03,USA,professional,email
U00692,2024-02-20,India,hobbyist,paid_ads
U00693,2024-02-10,USA,student,referral
U00694,2024-01-07,India,hobbyist,paid_ads
U00695,2024-01-04,India,hobbyist,organic
U00696,2024-02-27,India,student,organic
U00697,2024-02-22,USA,student,email
U00698,2024-02-19,India,team,referral
U00699,2024-02-14,UK,student,organic
U00700,2024-01-11,USA,student,organic
U00701,2024-01-29,UK,student,paid_ads
U00702,2024-02-25,USA,hobbyist,organic
U00703,2024-02-05,USA,student,organic
U00704,2024-01-25,India,team,organic
U00705,2024-01-21,India,hobbyist,email
U00706,2024-02-26,India,professional,organic
U00707,2024-02-05,Germany,student,paid_ads
U00708,2024-01-10,Germany,team,organic
U00709,2024-02-06,Germany,hobbyist,organic
U00710,2024-01-09,India,team,organic
U00711,2024-01-24,USA,hobbyist,organic
U00712,2024-02-04,USA,student,paid_ads
U00713,2024-02-18,India,professional,email
U00714,2024-02-04,India,student,organic
U00715,2024-02-17,Germany,team,paid_ads
U00716,2024-02-05,India,student,email
U00717,2024-01-18,USA,professional,paid_ads
U00718,2024-02-18,India,professional,organic
U00719,2024-02-08,USA,student,email
U00720,2024-02-01,USA,team,organic
U00721,2024-01-24,India,professional,paid_ads
U00722,2024-01-23,USA,student,organic
U00723,2024-02-01,UK,hobbyist,organic
U00724,2024-02-06,USA,hobbyist,paid_ads
U00725,2024-01-12,India,team,paid_ads
U00726,2024-02-18,India,professional,email
U00727,2024-02-24,UK,team,referral
U00728,2024-01-13,UK,hobbyist,organic
U00729,2024-01-23,USA,professional,email
U00730,2024-01-25,UK,professional,email
U00731,2024-02-04,USA,professional,paid_ads
U00732,2024-02-10,UK,team,organic
U00733,2024-01-30,UK,team,organic
U00734,2024-01-17,UK,student,referral
U00735,2024-02-18,USA,hobbyist,paid_ads
U00736,2024-01-20,USA,hobbyist,paid_ads
U00737,2024-02-17,India,student,organic
U00738,2024-01-25,USA,student,paid_ads
U00739,2024-01-22,India,student,organic
U00740,2024-01-13,USA,hobbyist,email
U00741,2024-02-28,USA,team,organic
U00742,2024-01-19,UK,hobbyist,organic
U00743,2024-02-18,UK,professional,paid_ads
U00744,2024-02-05,UK,team,referral
U00745,2024-01-12,USA,professional,organic
U00746,2024-02-10,India,hobbyist,organic
U00747,2024-01-19,USA,professional,paid_ads
U00748,2024-01-12,India,professional,email
U00749,2024-01-09,UK,hobbyist,email
U00750,2024-01-07,India,team,paid_ads
U00751,2024-01-28,India,student,email
U00752,2024-01-14,UK,team,paid_ads
U00753,2024-01-31,USA,student,organic
U00754,2024-02-21,USA,professional,organic
U00755,2024-01-19,USA,professional,organic
U00756,2024-02-27,India,student,organic
U00757,2024-02-16,Germany,team,paid_ads
U00758,2024-01-16,UK,professional,organic
U00759,2024-02-22,USA,student,organic
U00760,2024-01-05,USA,professional,paid_ads
U00761,2024-02-04,India,professional,paid_ads
U00762,2024-01-12,Germany,student,organic
U00763,2024-01-25,USA,professional,paid_ads
U00764,2024-02-21,Germany,professional,paid_ads
U00765,2024-02-28,USA,professional,paid_ads
U00766,2024-01-21,UK,professional,email
U00767,2024-02-05,UK,team,organic
U00768,2024-02-22,UK,student,organic
U00769,2024-01-23,UK,professional,organic
U00770,2024-01-16,USA,team,organic
U00771,2024-02-26,UK,student,referral
U00772,2024-02-08,India,professional,organic
U00773,2024-02-14,UK,student,referral
U00774,2024-02-22,India,student,organic
U00775,2024-02-11,India,professional,organic
U00776,2024-02-27,UK,professional,email
U00777,2024-02-08,USA,professional,email
U00778,2024-01-14,UK,hobbyist,paid_ads
U00779,2024-01-31,USA,team,paid_ads
U00780,2024-02-27,USA,professional,paid_ads
U00781,2024-01-05,India,student,paid_ads
U00782,2024-02-04,UK,team,organic
U00783,2024-01-23,India,hobbyist,organic
U00784,2024-01-29,Germany,student,organic
U00785,2024-02-12,USA,professional,paid_ads
U00786,2024-01-11,USA,team,email
U00787,2024-01-18,USA,hobbyist,organic
U00788,2024-02-16,USA,professional,organic
U00789,2024-01-12,USA,hobbyist,referral
U00790,2024-01-09,USA,professional,organic
U00791,2024-01-10,India,team,email
U00792,2024-02-27,UK,student,organic
U00793,2024-02-13,UK,student,paid_ads
U00794,2024-01-17,India,team,email
U00795,2024-02-07,USA,professional,referral
U00796,2024-01-07,USA,hobbyist,referral
U00797,2024-02-15,USA,student,organic
U00798,2024-01-13,USA,hobbyist,email
U00799,2024-02-09,USA,student,referral
U00800,2024-02-11,USA,student,paid_ads
U00801,2024-01-09,Germany,student,email
U00802,2024-02-19,India,team,paid_ads
U00803,2024-01-27,USA,professional,paid_ads
U00804,2024-02-27,India,team,organic
U00805,2024-01-02,USA,student,organic
U00806,2024-01-05,USA,hobbyist,organic
U00807,2024-01-29,USA,professional,organic
U00808,2024-02-06,USA,team,organic
U00809,2024-02-07,India,professional,organic
U00810,2024-01-19,India,professional,organic
U00811,2024-01-08,USA,hobbyist,email
U00812,2024-02-17,UK,hobbyist,email
U00813,2024-02-14,USA,hobbyist,organic
U00814,2024-01-01,UK,hobbyist,email
U00815,2024-01-22,USA,professional,paid_ads
U00816,2024-02-21,USA,professional,organic
U00817,2024-01-17,USA,student,organic
U00818,2024-01-07,USA,professional,organic
U00819,2024-01-25,Germany,professional,paid_ads
U00820,2024-02-14,USA,professional,organic
U00821,2024-01-04,India,professional,organic
U00822,2024-02-05,UK,student,organic
U00823,2024-01-06,USA,student,paid_ads
U00824,2024-02-29,USA,professional,organic
U00825,2024-01-31,UK,professional,email
U00826,2024-01-19,USA,professional,paid_ads
U00827,2024-02-13,UK,professional,email
U00828,2024-02-23,India,student,referral
U00829,2024-02-08,India,team,organic
U00830,2024-01-27,Germany,professional,paid_ads
U00831,2024-01-10,UK,team,organic
U00832,2024-01-26,UK,student,organic
U00833,2024-01-19,India,hobbyist,referral
U00834,2024-02-08,USA,team,referral
U00835,2024-01-03,UK,professional,organic
U00836,2024-02-14,USA,professional,paid_ads
U00837,2024-01-13,UK,student,organic
U00838,2024-02-19,UK,student,organic
U00839,2024-01-28,UK,student,email
U00840,2024-02-27,USA,hobbyist,paid_ads
U00841,2024-01-20,USA,student,paid_ads
U00842,2024-01-28,UK,team,organic
U00843,2024-01-08,Germany,student,referral
U00844,2024-02-10,UK,professional,paid_ads
U00845,2024-02-08,UK,hobbyist,organic
U00846,2024-01-01,India,professional,organic
U00847,2024-01-03,USA,student,organic
U00848,2024-01-13,UK,professional,paid_ads
U00849,2024-01-28,USA,student,referral
U00850,2024-02-26,USA,hobbyist,referral
U00851,2024-02-29,UK,hobbyist,organic
U00852,2024-02-18,UK,student,referral
U00853,2024-01-25,USA,professional,organic
U00854,2024-02-25,USA,team,paid_ads
U00855,2024-02-02,UK,hobbyist,referral
U00856,2024-02-07,Germany,student,paid_ads
U00857,2024-02-22,USA,student,paid_ads
U00858,2024-01-06,UK,student,paid_ads
U00859,2024-02-27,India,team,paid_ads
U00860,2024-02-13,USA,professional,paid_ads
U00861,2024-02-14,UK,team,email
U00862,2024-02-01,India,team,organic
U00863,2024-02-14,India,professional,paid_ads
U00864,2024-02-16,India,team,organic
U00865,2024-01-21,India,professional,paid_ads
U00866,2024-01-16,India,team,email
U00867,2024-02-23,India,hobbyist,organic
U00868,2024-01-21,UK,team,paid_ads
U00869,2024-01-11,USA,professional,organic
U00870,2024-02-29,UK,team,referral
U00871,2024-02-06,USA,team,organic
U00872,2024-02-05,USA,professional,paid_ads
U00873,2024-02-04,Germany,student,organic
U00874,2024-01-19,India,student,paid_ads
U00875,2024-01-20,India,professional,organic
U00876,2024-02-26,UK,professional,organic
U00877,2024-01-18,UK,professional,paid_ads
U00878,2024-02-16,USA,professional,organic
U00879,2024-02-10,India,student,email
U00880,2024-02-18,UK,professional,organic
U00881,2024-01-14,USA,team,email
U00882,2024-01-15,USA,hobbyist,paid_ads
U00883,2024-01-31,USA,hobbyist,organic
U00884,2024-01-01,USA,professional,paid_ads
U00885,2024-02-22,UK,hobbyist,organic
U00886,2024-02-23,India,student,organic
U00887,2024-02-23,India,hobbyist,paid_ads
U00888,2024-01-03,USA,hobbyist,organic
U00889,2024-01-16,USA,team,paid_ads
U00890,2024-01-23,India,hobbyist,organic
U00891,2024-02-26,UK,hobbyist,paid_ads
U00892,2024-01-11,UK,professional,organic
U00893,2024-01-12,UK,student,referral
U00894,2024-01-10,India,hobbyist,paid_ads
U00895,2024-02-01,USA,professional,referral
U00896,2024-01-16,USA,professional,paid_ads
U00897,2024-01-08,Germany,student,email
U00898,2024-02-07,India,hobbyist,paid_ads
U00899,2024-01-12,UK,student,organic
U00900,2024-01-24,UK,student,paid_ads
U00901,2024-01-28,UK,professional,email
U00902,2024-02-22,USA,professional,paid_ads
U00903,2024-01-08,India,professional,email
U00904,2024-02-27,UK,student,email
U00905,2024-01-28,India,student,email
U00906,2024-02-05,UK,hobbyist,paid_ads
U00907,2024-01-26,Germany,team,organic
U00908,2024-01-08,USA,professional,email
U00909,2024-02-27,India,student,paid_ads
U00910,2024-02-29,UK,student,organic
U00911,2024-02-19,UK,professional,email
U00912,2024-01-28,India,student,organic
U00913,2024-01-28,UK,student,referral
U00914,2024-02-06,India,professional,organic
U00915,2024-02-10,India,student,referral
U00916,2024-02-05,USA,student,email
U00917,2024-01-27,USA,student,organic
U00918,2024-02-23,Germany,hobbyist,referral
U00919,2024-01-17,Germany,hobbyist,paid_ads
U00920,2024-01-09,India,student,paid_ads
U00921,2024-02-02,UK,professional,organic
U00922,2024-02-22,USA,student,organic
U00923,2024-01-20,USA,professional,paid_ads
U00924,2024-01-13,UK,hobbyist,organic
U00925,2024-01-28,India,student,email
U00926,2024-02-17,India,student,referral
U00927,2024-01-29,UK,team,paid_ads
U00928,2024-01-13,India,team,email
U00929,2024-02-15,India,hobbyist,email
U00930,2024-02-04,USA,student,referral
U00931,2024-01-06,Germany,student,paid_ads
U00932,2024-01-18,Germany,student,email
U00933,2024-02-20,USA,professional,email
U00934,2024-01-05,UK,student,referral
U00935,2024-02-16,UK,hobbyist,email
U00936,2024-01-25,USA,team,email
U00937,2024-01-02,USA,team,paid_ads
U00938,2024-01-10,USA,student,email
U00939,2024-02-25,USA,hobbyist,paid_ads
U00940,2024-01-30,India,student,email
U00941,2024-02-19,India,student,email
U00942,2024-02-28,Germany,student,paid_ads
U00943,2024-02-14,USA,professional,organic
U00944,2024-01-05,UK,student,referral
U00945,2024-02-24,USA,student,paid_ads
U00946,2024-02-25,USA,hobbyist,organic
U00947,2024-02-02,UK,hobbyist,organic
U00948,2024-02-23,India,professional,organic
U00949,2024-01-01,Germany,student,organic
U00950,2024-01-18,Germany,hobbyist,organic
U00951,2024-02-01,UK,team,organic
U00952,2024-02-16,USA,hobbyist,paid_ads
U00953,2024-02-18,Germany,team,email
U00954,2024-01-11,USA,professional,paid_ads
U00955,2024-01-21,Germany,student,paid_ads
U00956,2024-01-26,India,student,email
U00957,2024-01-25,USA,hobbyist,paid_ads
U00958,2024-01-22,UK,hobbyist,paid_ads
U00959,2024-02-28,India,professional,paid_ads
U00960,2024-01-27,UK,student,organic
U00961,2024-02-18,India,professional,paid_ads
U00962,2024-01-13,USA,team,organic
U00963,2024-02-02,USA,hobbyist,email
U00964,2024-02-03,USA,professional,organic
U00965,2024-02-10,India,team,paid_ads
U00966,2024-02-04,USA,professional,organic
U00967,2024-01-01,India,hobbyist,paid_ads
U00968,2024-01-21,USA,professional,organic
U00969,2024-02-17,India,student,paid_ads
U00970,2024-02-24,India,hobbyist,email
U00971,2024-01-06,UK,professional,organic
U00972,2024-01-28,UK,professional,email
U00973,2024-01-17,Germany,student,paid_ads
U00974,2024-01-05,USA,hobbyist,email
U00975,2024-01-31,USA,student,paid_ads
U00976,2024-01-05,India,student,paid_ads
U00977,2024-02-07,UK,student,paid_ads
U00978,2024-01-03,India,hobbyist,paid_ads
U00979,2024-02-22,USA,hobbyist,organic
U00980,2024-01-23,UK,professional,organic
U00981,2024-02-06,UK,student,organic
U00982,2024-02-22,UK,student,email
U00983,2024-02-06,India,team,organic
U00984,2024-01-10,India,student,paid_ads
U00985,2024-01-10,India,student,organic
U00986,2024-01-19,India,student,referral
U00987,2024-01-17,USA,team,paid_ads
U00988,2024-01-21,USA,hobbyist,email
U00989,2024-01-14,USA,professional,organic
U00990,2024-01-09,UK,student,referral
U00991,2024-02-15,India,hobbyist,email
U00992,2024-01-01,Germany,hobbyist,paid_ads
U00993,2024-02-20,UK,hobbyist,organic
U00994,2024-02-14,UK,team,referral
U00995,2024-01-13,USA,student,referral
U00996,2024-01-04,USA,hobbyist,organic
U00997,2024-01-01,USA,professional,organic
U00998,2024-02-18,India,professional,paid_ads
U00999,2024-02-09,India,hobbyist,organic
U01000,2024-02-01,USA,professional,referral
U01001,2024-02-03,UK,student,organic
U01002,2024-01-28,India,student,email
U01003,2024-01-31,UK,student,paid_ads
U01004,2024-01-08,Germany,professional,paid_ads
U01005,2024-02-08,Germany,student,organic
U01006,2024-01-26,USA,hobbyist,paid_ads
U01007,2024-02-27,USA,student,referral
U01008,2024-02-03,India,student,referral
U01009,2024-02-23,USA,professional,organic
U01010,2024-02-23,USA,professional,organic
U01011,2024-01-03,Germany,student,organic
U01012,2024-02-28,Germany,student,organic
U01013,2024-02-19,USA,hobbyist,organic
U01014,2024-01-12,UK,team,organic
U01015,2024-01-01,USA,student,email
U01016,2024-02-23,India,student,organic
U01017,2024-02-13,UK,team,paid_ads
U01018,2024-01-05,India,student,email
U01019,2024-01-30,UK,professional,paid_ads
U01020,2024-01-30,Germany,student,email
U01021,2024-02-28,USA,professional,organic
U01022,2024-02-26,Germany,hobbyist,organic
U01023,2024-01-17,India,hobbyist,organic
U01024,2024-02-17,India,professional,paid_ads
U01025,2024-02-16,USA,professional,email
U01026,2024-01-23,UK,hobbyist,email
U01027,2024-01-15,UK,team,paid_ads
U01028,2024-02-06,UK,hobbyist,organic
U01029,2024-01-21,USA,professional,organic
U01030,2024-01-14,USA,professional,referral
U01031,2024-01-02,USA,hobbyist,organic
U01032,2024-01-11,India,student,email
U01033,2024-02-20,USA,student,email
U01034,2024-02-08,USA,student,email
U01035,2024-02-07,USA,student,organic
U01036,2024-02-29,USA,student,organic
U01037,2024-02-03,India,professional,organic
U01038,2024-02-07,India,hobbyist,paid_ads
U01039,2024-02-19,UK,student,organic
U01040,2024-02-03,UK,student,paid_ads
U01041,2024-01-18,UK,hobbyist,paid_ads
U01042,2024-01-30,UK,student,email
U01043,2024-01-15,USA,hobbyist,organic
U01044,2024-01-27,India,hobbyist,paid_ads
U01045,2024-02-20,USA,hobbyist,organic
U01046,2024-02-03,USA,hobbyist,paid_ads
U01047,2024-02-21,UK,hobbyist,paid_ads
U01048,2024-02-26,UK,hobbyist,organic
U01049,2024-02-07,USA,student,organic
U01050,2024-02-02,USA,professional,referral
U01051,2024-01-24,India,student,referral
U01052,2024-01-15,USA,student,paid_ads
U01053,2024-02-29,UK,team,email
U01054,2024-01-30,UK,team,organic
U01055,2024-02-24,India,hobbyist,organic
U01056,2024-02-11,Germany,hobbyist,organic
U01057,2024-02-20,USA,team,organic
U01058,2024-01-17,USA,hobbyist,organic
U01059,2024-01-05,UK,professional,paid_ads
U01060,2024-01-29,Germany,student,paid_ads
U01061,2024-01-04,Germany,hobbyist,organic
U01062,2024-01-10,USA,student,organic
U01063,2024-02-25,India,professional,organic
U01064,2024-01-17,USA,professional,referral
U01065,2024-01-10,UK,student,paid_ads
U01066,2024-01-17,UK,student,paid_ads
U01067,2024-02-29,UK,professional,paid_ads
U01068,2024-01-20,India,team,paid_ads
U01069,2024-01-24,UK,hobbyist,organic
U01070,2024-01-05,Germany,student,paid_ads
U01071,2024-02-03,India,team,paid_ads
U01072,2024-01-06,India,hobbyist,paid_ads
U01073,2024-02-22,India,student,referral
U01074,2024-01-02,India,team,paid_ads
U01075,2024-01-13,UK,student,paid_ads
U01076,2024-02-12,USA,hobbyist,paid_ads
U01077,2024-02-12,India,student,paid_ads
U01078,2024-02-17,India,hobbyist,organic
U01079,2024-01-11,USA,professional,paid_ads
U01080,2024-02-20,India,team,organic
U01081,2024-02-16,India,hobbyist,paid_ads
U01082,2024-02-26,UK,student,paid_ads
U01083,2024-01-23,USA,hobbyist,organic
U01084,2024-02-24,Germany,student,organic
U01085,2024-01-16,India,professional,paid_ads
U01086,2024-01-31,India,professional,organic
U01087,2024-01-11,USA,student,email
U01088,2024-02-23,India,hobbyist,email
U01089,2024-01-16,India,hobbyist,email
U01090,2024-01-08,USA,hobbyist,paid_ads
U01091,2024-01-04,USA,professional,email
U01092,2024-02-09,USA,hobbyist,organic
U01093,2024-01-04,India,hobbyist,referral
U01094,2024-02-25,USA,hobbyist,organic
U01095,2024-01-25,USA,professional,paid_ads
U01096,2024-01-03,Germany,student,organic
U01097,2024-02-01,USA,professional,email
U01098,2024-01-03,India,student,paid_ads
U01099,2024-01-27,USA,student,email
U01100,2024-01-29,UK,professional,paid_ads
U01101,2024-02-01,India,professional,organic
U01102,2024-02-19,USA,student,paid_ads
U01103,2024-02-27,UK,team,paid_ads
U01104,2024-02-20,UK,professional,organic
U01105,2024-01-19,USA,hobbyist,email
U01106,2024-01-21,India,hobbyist,email
U01107,2024-01-05,UK,professional,referral
U01108,2024-01-18,USA,student,email
U01109,2024-01-28,India,professional,paid_ads
U01110,2024-02-11,UK,professional,paid_ads
U01111,2024-01-22,Germany,student,paid_ads
U01112,2024-01-21,India,student,organic
U01113,2024-01-06,USA,hobbyist,paid_ads
U01114,2024-01-01,India,professional,organic
U01115,2024-01-05,USA,student,paid_ads
U01116,2024-02-10,India,hobbyist,paid_ads
U01117,2024-01-12,UK,hobbyist,email
U01118,2024-01-26,USA,hobbyist,organic
U01119,2024-02-15,India,professional,paid_ads
U01120,2024-02-03,India,hobbyist,organic
U01121,2024-02-18,USA,team,paid_ads
U01122,2024-01-14,India,student,organic
U01123,2024-01-26,India,team,organic
U01124,2024-02-14,India,student,paid_ads
U01125,2024-01-27,USA,hobbyist,referral
U01126,2024-01-09,UK,student,email
U01127,2024-01-26,USA,professional,paid_ads
U01128,2024-02-26,UK,team,email
U01129,2024-02-16,USA,hobbyist,organic
